id,name,state,city,latitude,longitude,license_type,address,rating,reviews_count,zip_code,web_url,retailer_services,phone,email,website,adult_use_cultivation,adult_use_nonstorefront,adult_use_retail,distributor,medical_cultivation,medical_nonstorefront,medical_retail,microbusiness,date_scraped
34869,Dank Bank Collective,CA,Yucaipa,34.024321,-117.073666,medical,,4.52,40,92399,https://weedmaps.com/deliveries/dank-bank-collective-4,delivery,9095330065,superstickyy710@gmail.com,,,,,,,,,,2019-03
2081,Todays Meds - San Bernardino,CA,Highland,34.114077,-117.173817,medical,,4.36103896103896,77,92346,https://weedmaps.com/deliveries/todays-meds,delivery,1-877-420-Meds,todaysmeds@yahoo.com,www.todaysmeds.com,,,,,,,,,2019-03
4544,ARC Collective,CA,Redlands,34.055616,-117.166362,medical,,4.63478260869565,23,92374,https://weedmaps.com/deliveries/arc-collective-2-2,delivery,951-217-0052,arccollective25@gmail.com,arccollective25.com,,,,,,,,,2019-03
44206,Rolling Cloud,CA,Redlands,34.054916,-117.197307,medical,,4.77777777777778,18,92373,https://weedmaps.com/deliveries/rolling-loud-2,delivery,(909) 401-6890,none@yahoo.com,,,,,,,,,,2019-03
42671,OG Cannabis - Apple Valley,CA,Apple Valley,34.500409,-117.207308,medical,,4.68421052631579,19,92307,https://weedmaps.com/deliveries/og-cannabis-apple-valley,delivery,(760) 760-4000,info@ogcannabis.com,www.ogcannabis.com,,,,,,M9-18-0000104-TEMP,,,2019-03
11910,Todays Meds,CA,Apple Valley,34.530109,-117.191128,medical,,4.36923076923077,26,92307,https://weedmaps.com/deliveries/todays-meds-2-2,delivery,1-877-420-Meds,todaysmeds@yahoo.com,www.todaysmeds.com,,,,,,,,,2019-03
26289,Homeboy Delivery,CA,Apple Valley,34.486051,-117.190224,medical,,4.50588235294118,17,92307,https://weedmaps.com/deliveries/homeboy-delivery-2,delivery,727-278-3670,HomeboyDelivery@gmail.com,,,,,,,,,,2019-03
2084,Todays Meds - Redlands/Mentone,CA,Redlands,34.04631,-117.186091,medical,,4.14285714285714,42,92373,https://weedmaps.com/deliveries/todays-meds-2-4,delivery,1-877-420-Meds,todaysmeds@yahoo.com,www.todaysmeds.com,,,,,,,,,2019-03
44530,Green Eagle Collective,California,Redlands,34.077288,-117.182418,medical,,5.0,7,92374,https://weedmaps.com/deliveries/green-eagle-collective-4,delivery,909-705-0805,greeneaglecollective@gmail.com,,,,,,,,,,2019-03
46824,Smoke on the Water,CA,Big Bear,34.260463,-116.865992,medical,,5.0,6,92314,https://weedmaps.com/deliveries/smoke-on-the-water-6,delivery,9097253210,CartsRUs25@gmail.com,,,,,,,,,,2019-03
48581,Inland Hempire,California,Apple valley,34.485798,-117.2424,medical,,5.0,5,92308,https://weedmaps.com/deliveries/inland-hempire,delivery,760-524-6646,Inlandhempire21@gmail.com,,,,,,,,,,2019-03
45904,Green Scorpion,CA,Apple Valley,34.500506,-117.190293,medical,,5.0,5,92307,https://weedmaps.com/deliveries/green-scorpion-3,delivery,760-867-0888,greenscorpion760@gmail.com,www.greenscorpionorganics.com/,,,,,,C9-18-0000053-TEMP,,,2019-03
48691,Fire On The Peak,California,Big Bear Lake,34.250878,-116.884324,medical,,5.0,4,92315,https://weedmaps.com/deliveries/fire-on-the-peak,delivery,(442)347-7814,23tirado.johnathan@gmail.com,,,,,,,,,,2019-03
35159,Green Cloud CG,CA,Redlands,34.062868,-117.178161,medical,,4.33333333333333,6,92374,https://weedmaps.com/deliveries/green-cloud-cg,delivery,909-894-9522,greencloudcg420@icloud.com,,,,,,,,,,2019-03
36160,Mountain Organics - Lucerne Valley,CA,Lucerne Valley,34.443882,-116.9480933,medical,,5.0,2,92356,https://weedmaps.com/deliveries/mountain-organics-lucerne-valley,delivery,(951) 878-0659,mtnorganics@gmail.com,,,,,,,,,,2019-03
32013,Budee,CA,Yucaipa,34.033901,-117.034273,hybrid,,3.33333333333333,3,92399,https://weedmaps.com/deliveries/budee-189cba3b-43e9-41c0-a625-5397808b0dbb,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,2019-03
32023,Budee,CA,Redlands,34.060417,-117.173935,hybrid,,2.66666666666667,9,92374,https://weedmaps.com/deliveries/budee-ad22fc90-9842-41e5-b8ab-a96f8b32509c,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,2019-03
49116,Peoples Grower - Redlands,CA,Redlands,34.049845,-117.17139,hybrid,,0.0,0,92373,https://weedmaps.com/deliveries/peoples-grower-redlands,delivery,951-200-2088,order@PeoplesGrower.com,www.PeoplesGrower.com,,,,,,,,,2019-03
45493,Green Pearl Organics,CA,Desert Hot Springs,33.9752714,-116.5309007,hybrid,64949 Mission Lakes Blvd #108,4.87773487773488,777,92240,https://weedmaps.com/dispensaries/green-pearl-organics,storefront,(760) 894-3146,gpodhs@gmail.com,www.greenpearlorganics.com,,,A10-17-0000012-TEMP,,,,M10-17-0000021-TEMP,,2019-03
47131,The Coughy Shop,CA,Desert Hot Springs,33.9751738,-116.5288339,medical,64949 Mission Lakes Blvd #114,4.71752988047809,502,92240,https://weedmaps.com/dispensaries/all-about-bud,storefront,(760) 671-6466,info@thecoughyshop.com,,,,M10-18-0000416-TEMP,,,,M10-18-0000416-TEMP,,2019-03
47603,The Crop,CA,Bakersfield,35.414963,-119.056766,medical,5950 State Rd,4.9838829787234,3760,93308,https://weedmaps.com/dispensaries/the-crop,storefront,661-393-7342,thecrop661@gmail.com,,,,,,,,C10-18-0000178-TEMP,,2019-03
17251,Cal Meds Delivery Service,CA,"Bakersfield, Wasco",35.3515611,-119.0576298,medical,,4.80151515151515,132,93309,https://weedmaps.com/deliveries/cal-meds,delivery,661-565-4819,calmedalternatives@gmail.com,,,,,,,,,,2019-03
20494,MJs Delivery - Bakersfield,CA,Bakersfield,35.412334,-119.058803,medical,,4.64225352112676,142,93308,https://weedmaps.com/deliveries/mjs-deliveries,delivery,661-750-0049,mary@mjsdelivery.com,www.mjsdelivery.com,,,,,,,,,2019-03
51634,Bakersfield Alternative Health Center,CA,Bakersfield,35.383417,-119.102937,medical,9021 Rosedale HWY,4.7394422310757,251,93312,https://weedmaps.com/dispensaries/bakersfield-alternative-health-center,storefront,661-829-5949,bakersfieldhealthcenter@gmail.com,,,,,,,,,,2019-03
33177,MJs Delivery - Tehachapi,CA,Tehachapi,35.132337,-118.449108,medical,,4.75,8,93561,https://weedmaps.com/deliveries/mjs-delivery-tehachapi,delivery,661-750-0194,Mary@mjsdelivery.com,www.ttowndelivery.com,,,,,,,,,2019-03
23253,HIGHWAY 99 COLLECTIVE,Ca,Bakersfield,35.444698,-119.08745,medical,19456 Colombo Street Suite H,4.85766369047618,2688,93308,https://weedmaps.com/dispensaries/hwy-99-collective-grand-reopening,storefront,(661) 391-9825,highway99collective@yahoo.com,WWW.HWY99.CLUB,,,,,,,,,2019-03
27078,Weed Gott It,CA,Bakersfield,35.34441,-119.092219,medical,,4.88285714285714,210,93304,https://weedmaps.com/deliveries/weed-gott-it,delivery,(661) 544-1595,weedgottit@gmail.com,,,,,,,,,,2019-03
44888,Bakersfield Farmaceutical,Ca,Bakersfield,35.365321,-119.091982,medical,,4.59459459459459,37,93311,https://weedmaps.com/deliveries/bakersfield-farmaceutical,delivery,661-496-9499,bakersfieldsfarmaceutical@gmail.com,,,,,,,,,,2019-03
59192,Zen Remedies 20 Cap,CA,Bakersfield,35.35649,-119.018536,medical,126 Chester Ave,4.75238095238095,315,93304,https://weedmaps.com/dispensaries/zen-remedies-20-cap,storefront,(661) 227-9731,Zenremedies20@gmail.com,www.instagram.com/zen_remedies_20/,,,,,,,,,2019-03
59116,Bakersfield's Best 20 Cap,CA,Bakersfield,35.353907,-119.052066,medical,3921 Stockdale Hwy,4.74161073825503,596,93309,https://weedmaps.com/dispensaries/bakersfield-s-best-20-cap,storefront,(661) 417-1280,BakersfieldsBest20Cap@gmail.com,www.instagram.com/bakersfieldsbest20cap/,,,,,,,,,2019-03
2324,The Imperial Roots Collective,CA,Bakersfield,35.288775,-119.05667,medical,,4.76946564885496,393,93313,https://weedmaps.com/deliveries/the-imperial-roots-collective,delivery,6614370343,info@theimperialroots.com,www.theimperialroots.com,,,,,,,,,2019-03
41141,TJC Delivery,CA,Bakersfield,35.318187,-119.056638,medical,,4.83333333333333,30,93301,https://weedmaps.com/deliveries/tjc-delivery,delivery,213-306-9342,TJCDelivery661@gmail.com,,,,,,,,,,2019-03
48089,RGC Bakersfield,CA,Bakersfield,35.303931,-119.002782,medical,5606 S. Union Ave,4.81812080536913,298,93307,https://weedmaps.com/dispensaries/rgc-bakersfield,storefront,661-374-7277 ,ritegreenscollective@yahoo.com,ritegreenscollective.com,,,,,,,,,2019-03
56779,Fresh Baked 20 Cap,CA,Bakersfield,35.329195,-119.011623,medical,2860 South Chester Avenue Unit E.,4.72015355086372,521,93304,https://weedmaps.com/dispensaries/bakersfield-gas-station,storefront,(661) 759-7805,freshbaked20cap@gmail.com,www.instagram.com/freshbaked20cap_/,,,,,,,,,2019-03
47356,GreenTribe,CA,Bakersfield,35.296553,-119.038147,hybrid,,4.94693877551021,1666,93313,https://weedmaps.com/deliveries/greentribe-co,delivery,661-703-5192,greentribetrading@gmail.com,,,,,,,,,,2019-03
58763,Strictly 20 Cap,CA,Bakersfield,35.329146,-119.011611,medical,2860 South Chester Ave. Suite A,4.83275261324042,287,93304,https://weedmaps.com/dispensaries/strictly-20-cap,storefront,(661) 481-5546,strictly20caps@gmail.com,www.instagram.com/strictly20cap/,,,,,,,,,2019-03
35771,Kind Brothers,CA,Bakersfield,35.379808,-118.995627,medical,430 Kentucky,4.8188679245283,212,93305,https://weedmaps.com/dispensaries/kind-brothers,storefront,661-374-9020,greenking661@gmail.com,www.kindbrothers.com,,,,,,,,,2019-03
56554,All Time High Bakersfield,CA,Bakersfield,35.391029,-119.017674,medical,3415 K St,4.76363636363636,451,93301,https://weedmaps.com/dispensaries/all-time-high-bakersfield-25-cap,storefront,(661) 376-4815,alltimehigh25capbf@gmail.com,,,,,,,,,,2019-03
41974,Mars Collective,Ca,Bakersfield,35.313466,-119.003276,medical,2545 So.Union Ave,4.71073825503356,596,93307,https://weedmaps.com/dispensaries/mars-collective,storefront,661-837-1590,marscollective@yahoo.com,marscollective.org,,,,,,,,,2019-03
25545,Taft Hwy Collective,CA,Bakersfield,35.2671769,-119.036451,medical,3024 Taft Hwy,4.73907284768212,151,93313,https://weedmaps.com/dispensaries/taft-hwy-collective-2,storefront,661-381-7570,tafthwycollective119@yahoo.com,,,,,,,,,,2019-03
56555,Ministry of the Holy Grail,CA,Bakersfield,35.354143,-119.013692,medical,1018 Brundage Ln,4.68235294117647,272,93304,https://weedmaps.com/dispensaries/ministry-of-the-holy-grail,storefront,(661) 759-9758,ministryoftheholygrail@gmail.com,www.instagram.com/ministryoftheholygrail/,,,,,,,,,2019-03
49986,Natural Healing Remedies,CA,Bakersfield,35.40687,-119.020855,medical,200 N. Chester Ave,4.63917525773196,97,93308,https://weedmaps.com/dispensaries/natural_healing_remedies,storefront,661-368-2500,nhr4202018@icloud.com,,,,,,,,,,2019-03
40071,Hill Green,CA,Pine Mountain Club,34.852949,-119.172045,medical,,4.76666666666667,30,93222,https://weedmaps.com/deliveries/hill-green,delivery,1-855-570-5105,hillgreendelivery@gmail.com,,,,,,,,,,2019-03
43277,Kern Kush Connection,CA,Bakersfield,35.334379,-119.071336,medical,,4.66666666666667,21,93309,https://weedmaps.com/deliveries/kern-kush-connection,delivery,(909) 401-6890,none@gmail.com,,,,,,,,,,2019-03
43957,Green Med Delivery,CA,Tehachapi,35.124309,-118.494903,medical,,5.0,12,93561,https://weedmaps.com/deliveries/green-med-delivery,delivery,6618259666,Greenmedelivery@gmail.com,Greenmedelivery.com,,,,,,,,,2019-03
44912,Bear Mountain Collective,CA,Bakersfield,35.339508,-119.038889,medical,,4.75,16,93304,https://weedmaps.com/deliveries/bear-mountain-collective-3,delivery,6613458563,bearmtncollective@gmail.com,,,,,,,,,,2019-03
47168,Medi -Drop,Ca,Tehachapi,35.124108,-118.446902,medical,,5.0,9,93561,https://weedmaps.com/deliveries/medi-drop-tehachpi,delivery,661-972-3750 661-448-2899,medidrop661@gmail.com,,,,,,,,,,2019-03
46791,Medi - Drop,CA,Bakersfield,35.332796,-119.086911,medical,,4.69230769230769,13,93309,https://weedmaps.com/deliveries/medi-drop-1,delivery,661-448-2899 ,medidrop661@gmail.com,,,,,,,,,,2019-03
45725,Green Planet Delivery,CA,Bakersfield,35.392211,-118.949688,medical,,5.0,8,93306,https://weedmaps.com/deliveries/green-planet-delivery,delivery,661-302-7938,greenplanetdelivery@gmail.com,,,,,,,,,,2019-03
46019,Kern Kush Connection,CA,Bakersfield,35.285706,-119.048079,medical,,4.3,10,93313,https://weedmaps.com/deliveries/kern-kush-connection-2,delivery,(909) 401-6890,none@gmail.com,,,,,,,,,,2019-03
46020,Kern Kush Connection,CA,Bakersfield,35.388402,-119.051765,medical,,4.0,13,93308,https://weedmaps.com/deliveries/kern-kush-connection-3,delivery,(909) 401-6890,none@gmail.com,,,,,,,,,,2019-03
47283,Bakersfield's Farmaceutical,CA,Bakerfield,35.376646,-118.977908,medical,,5.0,2,95060,https://weedmaps.com/deliveries/santa-cruz-farmaceutical-2,delivery,661-496-9499,bakersfieldsfarmaceutical@gmail.com,,,,,,,,,,2019-03
57243,HGH 30 CAP,CA,Homeland,33.743051,-117.109617,medical,31559 US Hwy 74,4.87725437415881,3715,92548,https://weedmaps.com/dispensaries/homelands-green-house,storefront,(951) 223-9516,homeghlead420@gmail.com,,,,,,,,,,2019-03
23441,Peoples Grower - Menifee,CA,Menifee,33.687863,-117.168117,hybrid,,4.83950617283951,162,92586,https://weedmaps.com/deliveries/the-peoples-grower-2-2,delivery,951-200-2088,order@PeoplesGrower.com,www.PeoplesGrower.com,,,,,,,,,2019-03
44703,Hello Cannabis,CA,Murrieta,33.582307,-117.191249,medical,,4.90123456790123,81,92562,https://weedmaps.com/deliveries/luckys-health-group-19,delivery,951-768-8922,hellocannabis909@gmail.com,,,,,,,,,,2019-03
28115,Private Reserve 64 - Murrieta,CA,Murrieta,33.555865,-117.172618,medical,40165 Murrieta Hot Springs Rd.,4.73985507246377,276,92563,https://weedmaps.com/dispensaries/the-og-clinic-dispensary-oceanside,storefront,951-704-9614,privatereserve64@gmail.com,,,,,,,,,,2019-03
44506,Lyftd,CA,Menifee,33.677777,-117.188683,medical,,4.7875,80,92584,https://weedmaps.com/deliveries/lyftd-1,delivery,(951)-816-9227,420Lyftd@gmail.com,,,,,,,,,,2019-03
21516,Higher Class Healing,California,Hemet,33.729245,-117.03269628,medical,,4.675,160,92545,https://weedmaps.com/deliveries/higher-class-healing-hemet-delivery,delivery, 951-501-9009,higherclasshealing@gmail.com,Higherclasshealing.com,,,,,,,,,2019-03
40729,EZY Delivery,CA,Murrieta,33.575626,-117.196356,medical,,4.6,60,92551,https://weedmaps.com/deliveries/ezy-delivery-3,delivery,9512381882,ezydelivery951@gmail.com,,,,,,,,,,2019-03
49215,State Farms Delivery,CA,Temecula,33.520463,-117.15326,medical,,0.0,0,92591,https://weedmaps.com/deliveries/state-farms-delivery-7,delivery,9515248821,statefarmsdelivery@gmail.com,,,,,,,,,,2019-03
44504,Lyftd,CA,Murrieta,33.566505,-117.201351,medical,,4.90123456790123,81,92562,https://weedmaps.com/deliveries/lyftd-4,delivery,(951)9707184,420Lyftd@gmail.com,,,,,,,,,,2019-03
44698,Hello Cannabis,CA,Menifee,33.683746,-117.161613,medical,,4.92982456140351,57,92584,https://weedmaps.com/deliveries/luckys-health-group-16,delivery,951-314-3571,hellocannabist@gmail.com,,,,,,,,,,2019-03
20872,Higher Class Healing,CA,Murrieta,33.581379,-117.213204,medical,,4.78807947019868,151,92562,https://weedmaps.com/deliveries/higher-class-healing-2,delivery,951-501-9009,higherclasshealing@gmail.com,Higherclasshealing.com,,,,,,,,,2019-03
32356,Royal Genetics,California,Menifee,33.641617,-117.175677,medical,,4.68520179372197,223,92586,https://weedmaps.com/deliveries/royal-genetics-delivery,delivery,951-834-7417,royal.genetics@yahoo.com,,,,,,,,,,2019-03
1082,Love Bud - Hemet,CA,Hemet & San Jacinto,33.743873,-117.006281,medical,,4.92089761570827,713,92545,https://weedmaps.com/deliveries/lovebud,delivery,951-473-3502,lovebud420@yahoo.com,,,,,,,,,,2019-03
28922,Peoples Grower - Murrieta,Ca,Murrieta,33.573137,-117.204492,hybrid,,4.82363636363636,220,92562,https://weedmaps.com/deliveries/the-peoples-grower-4,delivery,951-200-2088,order@PeoplesGrower.com,www.PeoplesGrower.com,,,,,,,,,2019-03
40728,EZY Delivery,CA,Menifee,33.696057,-117.151095,medical,,4.64492753623188,138,92551,https://weedmaps.com/deliveries/ezy-delivery-2,delivery,9512381882,ezydelivery951@gmail.com,,,,,,,,,,2019-03
18931,The Gas Station Delivery - Menifee,CA,Menifee,33.686998,-117.175003,medical,,4.9457249070632,269,92586,https://weedmaps.com/deliveries/the-gas-station-delivery-3,delivery,1 (909) 420-5214,tgsdelivery@yahoo.com,,,,,,,,,,2019-03
17871,Higher Class Healing,CA,Menifee,33.688036,-117.203549,medical,,4.84179104477612,201,91786,https://weedmaps.com/deliveries/higher-class-healing,delivery,951-501-9009,higherclasshealing@gmail.com,Higherclasshealing.com,,,,,,,,,2019-03
12154,Express Delivery Service - Murrieta,CA,Murrieta,33.591521,-117.208662,medical,,4.86666666666667,108,92562,https://weedmaps.com/deliveries/expressdeliveryservice,delivery,951-400-1563,expressdeliveryserviceco@gmail.com,,,,,,,,,,2019-03
10749,Express Delivery Service - Temecula,CA,Temecula,33.525134,-117.113526,medical,,4.85777777777778,90,92591,https://weedmaps.com/deliveries/express-delivery-service,delivery,(951) 400-1563,expressdeliveryserviceco@gmail.com,,,,,,,,,,2019-03
47221,Higher Calling,CA,Murrieta,33.562545,-117.195202,medical,,5.0,23,92562,https://weedmaps.com/deliveries/higher-calling,delivery,(951) 269-9402,highercalling888@gmail.com,,,,,,,,,,2019-03
37244,Presidential Collective - Menifee,CA,Menifee,33.670716,-117.206521,medical,,4.83333333333333,24,992584,https://weedmaps.com/deliveries/presidential-collective-menifee,delivery,1-951-440-9422,presidentialcollective951@gmail.com,,,,,,,,,,2019-03
18336,Wholesale - Menifee,CA,Menifee,33.677754,-117.17571,medical,,4.93295774647887,355,92404,https://weedmaps.com/deliveries/wholesale-green-meds-menifee,delivery,951-401-8020,info@info.com,,,,,,,,,,2019-03
29208,The High Church Delivery,CA,Murrieta,33.549434,-117.180797,medical,,4.8140350877193,57,92562,https://weedmaps.com/deliveries/maryjanes-mobile-Murrieta,delivery,(877) 766-5420,info@thehighchurch.com,thehighchurch.com,,,,,,,,,2019-03
46118,The High Church VIP,CA,Murrieta,33.554277,-117.193923,medical,Call for Address,4.86267029972753,1101,92592,https://weedmaps.com/dispensaries/the-high-church,storefront,(877) 766-5420,info@thehighchurch.com,thehighchurch.com,,,,,,,,,2019-03
784,11TH HOUR WELLNESS,CA,Temecula,33.551713,-117.125828,medical,,4.97551020408163,147,92562,https://weedmaps.com/deliveries/11th-hour-wellness-temecula,delivery,951-285-6833,11thHourWellness@gmail.com,,,,,,,,,,2019-03
33977,Royal Genetics,California,Murrieta,33.59547,-117.204156,medical,,4.68148148148148,189,92562,https://weedmaps.com/deliveries/royal-genetics-delivery-2,delivery,951-834-7417,royal.genetics@yahoo.com,,,,,,,,,,2019-03
49192,State Farms Delivery,CA,Menifee,33.705064,-117.1511,medical,,0.0,0,92584,https://weedmaps.com/deliveries/state-farms-delivery-2,delivery,9515248821,statefarmsdelivery@gmail.com,,,,,,,,,,2019-03
20873,Higher Class Healing,CA,Temecula,33.531941,-117.144283,medical,,4.8327485380117,171,92591,https://weedmaps.com/deliveries/higher-class-healing-3,delivery,951-501-9009,higherclasshealing@gmail.com,Higherclasshealing.com,,,,,,,,,2019-03
14962,Wholesale - Murrieta,Ca,Murrieta,33.570369,-117.192271,medical,,4.97298474945534,918,92563,https://weedmaps.com/deliveries/wholesale-green-meds,delivery,951-401-8020,info@info.com,,,,,,,,,,2019-03
1436,Herbalistic Care HHC - Menifee,CA,Menifee Area,33.679688,-117.195411,medical,,4.91588785046729,214,92586,https://weedmaps.com/deliveries/herbalistic-care-hhc-2,delivery,951-821-8558,herbalistic.care@gmail.com,www.HerbalisticCare.com,,,,,,,,,2019-03
15897,Budzilla,CA,Murrieta,33.555917,-117.173014,medical,,4.99166666666667,24,92562,https://weedmaps.com/deliveries/budzilla-sd-5,delivery,7603920187,budzillasd619@protonmail.com,,,,,,,,,,2019-03
13420,Extraction - Murrieta,CA,Murrieta,33.582748,-117.207078,medical,,4.70196078431372,51,92595,https://weedmaps.com/deliveries/extraction-lake-elsinore,delivery,949-375-8936,extraction420@gmail.com,,,,,,,,,,2019-03
39454,PACK BOYZ UNLIMITED,CA,Murrieta,33.555992,-117.204758,medical,,4.83561643835616,73,92562,https://weedmaps.com/deliveries/pack-boyz-unlimited-2,delivery,951-263-8583,packboyz420@gmail.com,,,,,,,,,,2019-03
33610,The Golden Herb Collective,California,Winchester,33.608698,-117.109431,medical,,5.0,78,92596,https://weedmaps.com/deliveries/the-golden-herb-collective,delivery,(951) 322-3089,thegoldenherbcollective@gmail.com,,,,,,,C4110874,,,2019-03
47984,Apothecary Genetics - Murrieta,CA,Murrieta,33.557509,-117.179919,medical,,0.0,0,92563,https://weedmaps.com/deliveries/apothecary-genetics-murrieta,delivery,9543368500,apogen70@gmail.com,,,,,,,,,,2019-03
37378,The Golden Herb Collective,California,Murrieta,33.535468,-117.180063,medical,,4.88571428571429,70,92562,https://weedmaps.com/deliveries/the-golden-herb-collective-2,delivery,(951) 322-3089,thegoldenherbcollective@gmail.com,,,,,,,C4110874,,,2019-03
46485,Plants Not Pills,CA,Temecula,33.535864,-117.155168,medical,,5.0,21,92592,https://weedmaps.com/deliveries/plants-not-pills,delivery,951-795-0782,plantsnotpills19@gmail.com,,,,,,,,,,2019-03
22116,Discreet Medical Cannabis,CA,Murrieta,33.566212,-117.172324,medical,,4.89428571428572,70,92591,https://weedmaps.com/deliveries/discreet-medical-cannabis,delivery,323-491-7491,discreetmedicalcannabis@gmail.com,www.discreetmedicalcannabis.com,,,,,,,,,2019-03
46838,The High Church Delivery,CA,Menifee,33.698177,-117.179576,medical,,5.0,5,92586,https://weedmaps.com/deliveries/the-high-church-delivery,delivery, (877) 766-5420,info@thehighchurch.com,thehighchurch.com,,,,,,,,,2019-03
6702,Twisted Hope Collective,Ca,Murrieta,33.584326,-117.229742,medical,,4.90315789473684,95,92562,https://weedmaps.com/deliveries/twisted-hope-collective-2-2,delivery,951-331-8791,jaceace13@twistedhopecollective.com,,,,,,,,,,2019-03
45183,Higher Times 2,California,Menifee,33.68509,-117.188824,medical,,4.89473684210526,38,92584,https://weedmaps.com/deliveries/higher-times-2,delivery,(951) 370-5590,gethighertimes2@gmail.com,www.highertimes2.com,,,,,,,,,2019-03
52089,UTOPIA,CA,Murrieta,33.545306,-117.138696,medical,Call for Address,4.7364238410596,453,92563,https://weedmaps.com/dispensaries/utopia-2-2,storefront,(951) 850-5400,utopiatemecula@gmail.com,,,,,,,,,,2019-03
59225,The Winchester Inn Ministries,California,Winchester,33.709983,-117.084603,medical,28314 Winchester Rd,4.1875,48,92596,https://weedmaps.com/dispensaries/cannamart-1,storefront,(951) 229-5241,pantherdirectautotrasport@yahoo.com,,,,,,,,,,2019-03
18842,Conscious Flowers,California,Murrieta,33.595159,-117.197348,medical,,4.99753086419753,162,92562,https://weedmaps.com/deliveries/conscious-flowers,delivery,951-285-1554,consciousflowers@gmail.com,,,,,,,,,,2019-03
18930,The Gas Station Delivery - Murrieta,CA,Murrieta,33.566047,-117.185788,medical,,4.99298245614035,114,92652,https://weedmaps.com/deliveries/the-gas-station-delivery-2,delivery,1 (909) 420-5214,tgsdelivery@yahoo.com,,,,,,,,,,2019-03
11570,SOCAL MARYJANE MEDS - Menifee,California,Menifee,33.641353,-117.229973,medical,,4.93857142857143,140,92584,https://weedmaps.com/deliveries/so-cal-maryjane-meds-2-2,delivery,951-448-9439,socalmjmdelivery@gmail.com,,,,,,,,,,2019-03
30894,TNF Flower Shop,CALIFORNIA,Menifee,33.693475,-117.188641,medical,,4.88119658119658,234,92586,https://weedmaps.com/deliveries/tnf-flower-shop,delivery,951-381-2344,tnf.associates@gmail.com,,,,,,,,,,2019-03
20947,SOCAL MARYJANE MEDS - Murrieta,CA,Murrieta,33.548783,-117.168413,medical,,5.0,73,92584,https://weedmaps.com/deliveries/socal-maryjane-meds-2,delivery,951-448-9439,socalmjmdelivery@gmail.com,,,,,,,,,,2019-03
1197,IE Meds,CA,Murrieta,33.566922,-117.208923,medical,,4.95764705882353,85,92562,https://weedmaps.com/deliveries/ie-meds-corona-norco,delivery,951-442-8462,iemeds951@gmail.com,,,,,,,,,,2019-03
2993,Hempire Meds - Murrieta/Menifee,CA,Murrieta,33.571613,-117.168986,medical,,4.98014184397163,47,92563,https://weedmaps.com/deliveries/fiiirehouse,delivery,951-801-4200,Hempiremeds@gmail.com,,,,,,,,,,2019-03
637,7 Leaf,California,Murrieta,33.592875,-117.218456,medical,,4.77922077922078,154,92562,https://weedmaps.com/deliveries/7-leaf-clover-medical-collectives,delivery,951-816-5393,7leafmedical@gmail.com,,,,,,,,,,2019-03
2117,Herbalistic Care HHC - Murrieta,CA,Murrieta,33.5994634,-117.1758561,medical,,4.95428571428571,35,92562,https://weedmaps.com/deliveries/herbalistic-care-hhc-murrieta,delivery,951-821-8558,Herbalistic.Care@gmail.com,www.HerbalisticCare.com,,,,,,,,,2019-03
20744,Hempire Meds - Menifee,CA,Menifee,33.685154,-117.188527,medical,,4.85185185185185,27,92584,https://weedmaps.com/deliveries/hempire-meds-menifee,delivery,951-801-4200,Hempiremeds@gmail.com,,,,,,,,,,2019-03
30878,Sherpa Deliveries,California,Murrieta,33.599874,-117.20246,medical,,4.71627906976744,43,92562,https://weedmaps.com/deliveries/sherpa-deliveries,delivery,2818413283,sherpadelivers@gmail.com,,,,,,,,,,2019-03
4333,Hempire Meds - Temecula,CA,Temecula,33.523657,-117.159111,medical,,4.69230769230769,39,92591,https://weedmaps.com/deliveries/fiiirehouse-2,delivery,951-801-4200,Hempiremeds@gmail.com,,,,,,,,,,2019-03
17936,Flower and Honey,CA,Menifee,33.679445,-117.153898,medical,,4.48571428571429,70,92596,https://weedmaps.com/deliveries/flower-and-honey,delivery,(951) 422-9540,flowerhoney666@gmail.com,,,,,,,,,,2019-03
2825,Green Giant Health Care- Menifee,Ca,Menifee,33.670478,-117.175821,medical,,4.86153846153846,13,92584,https://weedmaps.com/deliveries/green-giant-health-center,delivery,9515819884,greengiant@freecannabis4you.com,freecannabis4you.com,,,R377095,,,,,,2019-03
47559,IE Medical Care,CA,Menifee,33.685018,-117.181597,medical,,4.72727272727273,11,92584,https://weedmaps.com/deliveries/ie-medical-care,delivery,951-214-0615,iemeds420@gmail.com,,,,,,,,,,2019-03
45995,Antz Deliveries,California,Temecula,33.53818,-117.134264,medical,,4.41176470588235,17,92591,https://weedmaps.com/deliveries/antz-deliveries,delivery,951-252-3904,AntzzDeliveries@gmail.com,,,,,,,,,,2019-03
22526,Budzilla,CA,Spring Valley,33.690404,-117.178765,medical,,5.0,6,91977,https://weedmaps.com/deliveries/budzilla-5,delivery,760-392-0187,budzillasd619@protonmail.com,,,,,,,,,,2019-03
