,Unnamed: 0,id,name,state,city,latitude,longitude,license_type,address,rating,reviews_count,zip_code,web_url,retailer_services,phone,adult_use_cultivation,adult_use_nonstorefront,adult_use_retail,distributor,medical_cultivation,medical_nonstorefront,medical_retail,microbusiness,License Number,License Type,Business Owner,Business Contact Information,Business Structure,Premise Address,Status,Issue Date,Expiration Date,Activities,Adult-Use/Medicinal
105,1052,24652,Budee,CA,Santa Rosa,38.440209,-122.651981,hybrid,,2.0,10,95401,https://weedmaps.com/deliveries/budee-45,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
106,1054,24651,Budee,CA,Petaluma,38.265706,-122.649821,hybrid,,2.0,18,94954,https://weedmaps.com/deliveries/budee-44,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
107,1056,24653,Budee,CA,Napa,38.314114000000004,-122.28522099999999,hybrid,,2.0,12,94559,https://weedmaps.com/deliveries/budee-46,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
108,1096,8105,Budee,CA,Orangevale,38.693202,-121.22548700000002,hybrid,,3.0,37,95662,https://weedmaps.com/deliveries/budee-2-26,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
109,1272,26335,Budee,CA,Castroville,36.761184,-121.74928799999999,hybrid,,4.0,8,95012,https://weedmaps.com/deliveries/budee-66,delivery,(925)953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
110,1273,26327,Budee,CA,Monterey,36.60674,-121.83778999999998,hybrid,,4.0,4,93955,https://weedmaps.com/deliveries/budee-61,delivery,(925)953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
111,1276,26336,Budee,CA,Carmel-By-The-Sea,36.551323,-121.92442199999999,hybrid,,3.0,9,93923,https://weedmaps.com/deliveries/budee-67,delivery,(925)953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
112,1277,26323,Budee,CA,Salinas,36.683933,-121.661593,hybrid,,3.0,7,93907,https://weedmaps.com/deliveries/budee-59,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
113,1278,26332,Budee,CA,Pebble Beach,36.580549,-121.95388999999999,hybrid,,2.0,7,93953,https://weedmaps.com/deliveries/budee-63,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
114,1279,26322,Budee,CA,San Luis Obispo,36.6965,-121.63830800000001,hybrid,,0.0,0,93401,https://weedmaps.com/deliveries/budee-58,delivery,,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
115,1280,26328,Budee,CA,Pacific Grove,36.608909999999995,-121.9182,hybrid,,2.0,4,93940,https://weedmaps.com/deliveries/budee-62,delivery,(925)953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
116,1281,26324,Budee,CA,Marina,36.680878,-121.80593799999998,hybrid,,2.0,3,93940,https://weedmaps.com/deliveries/budee-60,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
117,1327,15393,Budee,CA,Ventura,34.277466,-119.25518999999998,hybrid,,4.0,16,93003,https://weedmaps.com/deliveries/budee-2-45,delivery,(925)953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
118,1328,32695,Budee,California,Montecito,34.4273,-119.63253,hybrid,,4.0,8,92647,https://weedmaps.com/deliveries/budee-bb82c643-6c9d-4865-8c20-0a09d91bc0b0,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
119,1330,32688,Budee,CA,Carpinteria,34.399451,-119.52370800000001,hybrid,,3.0,9,93013,https://weedmaps.com/deliveries/budee-336c0ad6-ba34-43f9-84e3-fb0f1e8628ce,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
120,1332,32691,Budee,CA,Los Olivos,34.67232,-120.1227,hybrid,,4.0,1,93463,https://weedmaps.com/deliveries/budee-82f3877d-a340-4264-ba52-da45fd336680,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
121,1334,32692,Budee,CA,Goleta,34.445840000000004,-119.83594,hybrid,,3.0,5,93111,https://weedmaps.com/deliveries/budee-39dfe4f2-4b2a-4551-b5ae-4d4a11e145ac,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
122,1335,32687,Budee,CA,Santa Barbara,34.42455,-119.7009,hybrid,,2.0,11,93101,https://weedmaps.com/deliveries/budee-1d52d19b-c540-4940-85ad-473af7b70e3a,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
123,1336,32694,Budee,CA,Hope Ranch,34.44061,-119.63253,hybrid,,3.0,2,93110,https://weedmaps.com/deliveries/budee-6660d8ac-3ca2-402d-8178-0f0997d5d039,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
124,1337,32690,Budee,CA,Buellton,34.6017,-120.16802,hybrid,,2.0,5,93427,https://weedmaps.com/deliveries/budee-8298066e-a249-45ab-90a5-92e379ea95c8,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
125,1338,32934,Budee,CA,Ojai,34.4479,-119.24593999999999,hybrid,,2.0,4,93023,https://weedmaps.com/deliveries/budee-b68d0d7d-f145-4aab-b7fb-3eb9140bb291,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
126,1339,32693,Budee,CA,Isla Vista,34.413835,-119.860529,hybrid,,2.0,3,93117,https://weedmaps.com/deliveries/budee-7cc11a76-7863-4912-8dc2-e477dc43c215,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
127,1340,32935,Budee,CA,Ojai,34.39587,-119.29993,hybrid,,2.0,3,93023,https://weedmaps.com/deliveries/budee-5f7fb61f-2c65-4c36-9e65-f659671a6cca,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
128,1382,32689,Budee,CA,Lompoc,34.649522999999995,-120.47041399999999,hybrid,,3.0,11,93436,https://weedmaps.com/deliveries/budee-d6a689d6-b76c-4817-95ec-2500b1bcaf86,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
129,1384,32702,Budee,CA,Avila Beach,35.155852,-120.595984,hybrid,,3.0,3,93401,https://weedmaps.com/deliveries/budee-340adb14-55b8-423f-89c8-1449d0779963,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
130,1385,32701,Budee,CA,Pismo Beach,35.125661,-120.62743700000001,hybrid,,3.0,4,93448,https://weedmaps.com/deliveries/budee-54737878-cd4d-4369-a6c1-208cb18f6edc,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
131,1386,32699,Budee,CA,Santa Maria,34.95321,-120.43556000000001,hybrid,,2.0,9,93454,https://weedmaps.com/deliveries/budee-25e34ed0-17ac-4d94-9b6b-b8f9473fde52,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
132,1387,32700,Budee,CA,Arroyo Grande,35.106836,-120.632291,hybrid,,1.0,8,93445,https://weedmaps.com/deliveries/budee-0c7fde11-8d0f-4980-bddf-588519044481,delivery,925-953-2850,,A9-18-0000075-TEMP,,,,M9-18-0000076-TEMP,,,A9-18-0000075-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH
133,270,45626,ganjarunner,CA,Modesto,37.650967,-120.99378600000001,hybrid,,5.0,2,95354,https://weedmaps.com/deliveries/ganjarunner-20,delivery,855-554-2652,,A9-18-0000090-TEMP,,,,,,,A9-18-0000090-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Carla Baumgartner,"GANJARUNNER, INC. : Email- carla@ganjarunner.com : Phone- 8555542652 : Website- www.ganjarunner.com",Corporation,"SACRAMENTO, CA 95828 County: SACRAMENTO",Active,08/10/2019,04/17/2018,N/A for this license type,BOTH
134,272,45627,ganjarunner,CA,Merced,37.310758,-120.48890300000001,hybrid,,3.0,2,95340,https://weedmaps.com/deliveries/ganjarunner-21,delivery,855-554-2652,,A9-18-0000090-TEMP,,,,,,,A9-18-0000090-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Carla Baumgartner,"GANJARUNNER, INC. : Email- carla@ganjarunner.com : Phone- 8555542652 : Website- www.ganjarunner.com",Corporation,"SACRAMENTO, CA 95828 County: SACRAMENTO",Active,08/10/2019,04/17/2018,N/A for this license type,BOTH
135,592,41863,ganjarunner,CA,Fresno,36.852084000000005,-119.74778799999999,hybrid,,4.0,14,93720,https://weedmaps.com/deliveries/ganjarunner-14,delivery,(855) 554-2652,,A9-18-0000090-TEMP,,,,,,,A9-18-0000090-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Carla Baumgartner,"GANJARUNNER, INC. : Email- carla@ganjarunner.com : Phone- 8555542652 : Website- www.ganjarunner.com",Corporation,"SACRAMENTO, CA 95828 County: SACRAMENTO",Active,08/10/2019,04/17/2018,N/A for this license type,BOTH
136,1000,41862,ganjarunner,CA,Chico,39.723265000000005,-121.845422,hybrid,,4.0,9,95928,https://weedmaps.com/deliveries/ganjarunner-13,delivery,(855) 554-2652,,A9-18-0000090-TEMP,,,,,,,A9-18-0000090-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Carla Baumgartner,"GANJARUNNER, INC. : Email- carla@ganjarunner.com : Phone- 8555542652 : Website- www.ganjarunner.com",Corporation,"SACRAMENTO, CA 95828 County: SACRAMENTO",Active,08/10/2019,04/17/2018,N/A for this license type,BOTH
137,1055,46361,ganjarunner,CA,Napa,38.291752,-122.284213,hybrid,,0.0,0,94559,https://weedmaps.com/deliveries/ganjarunner-27,delivery,,,A9-18-0000090-TEMP,,,,,,,A9-18-0000090-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Carla Baumgartner,"GANJARUNNER, INC. : Email- carla@ganjarunner.com : Phone- 8555542652 : Website- www.ganjarunner.com",Corporation,"SACRAMENTO, CA 95828 County: SACRAMENTO",Active,08/10/2019,04/17/2018,N/A for this license type,BOTH
138,1070,46357,ganjarunner,CA,Yuba City,39.130363,-121.608997,hybrid,,0.0,0,95991,https://weedmaps.com/deliveries/ganjarunner-23,delivery,,,A9-18-0000090-TEMP,,,,,,,A9-18-0000090-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Carla Baumgartner,"GANJARUNNER, INC. : Email- carla@ganjarunner.com : Phone- 8555542652 : Website- www.ganjarunner.com",Corporation,"SACRAMENTO, CA 95828 County: SACRAMENTO",Active,08/10/2019,04/17/2018,N/A for this license type,BOTH
139,344,37115,Kings Garden Royal Deliveries,CA,Yucca Valley,34.117065000000004,-116.45378999999998,hybrid,,4.0,29,92284,https://weedmaps.com/deliveries/kings-garden-royal-deliveries-2,delivery,(760) 999 - 0061,,C9-18-0000172-TEMP,,,,C9-18-0000172-TEMP,,,C9-18-0000172-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Julie Montante,"JM ENDEAVORS, Inc. : Email- john@kingsgardeninc.com : Phone- 7606213337 ",Corporation,"PALM SPRINGS, CA 922621606 County: RIVERSIDE ",Active,07/24/2019,12/26/2018,N/A for this license type,BOTH
140,346,37114,Kings Garden Royal Deliveries,CA,Yucaipa,34.018724,-117.093701,hybrid,,4.0,26,92399,https://weedmaps.com/deliveries/kings-garden-royal-deliveries,delivery,(760) 999 - 0061,,C9-18-0000172-TEMP,,,,C9-18-0000172-TEMP,,,C9-18-0000172-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Julie Montante,"JM ENDEAVORS, Inc. : Email- john@kingsgardeninc.com : Phone- 7606213337 ",Corporation,"PALM SPRINGS, CA 922621606 County: RIVERSIDE ",Active,07/24/2019,12/26/2018,N/A for this license type,BOTH
141,348,42424,Kings Garden Royal Deliveries,California,Redlands,34.059819,-117.18943999999999,hybrid,,4.0,22,92374,https://weedmaps.com/deliveries/kings-garden-royal-deliveries-6,delivery,(760) 999-0061,,C9-18-0000172-TEMP,,,,C9-18-0000172-TEMP,,,C9-18-0000172-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Julie Montante,"JM ENDEAVORS, Inc. : Email- john@kingsgardeninc.com : Phone- 7606213337 ",Corporation,"PALM SPRINGS, CA 922621606 County: RIVERSIDE ",Active,07/24/2019,12/26/2018,N/A for this license type,BOTH
142,420,59,M Delivers - El Cajon,CA,Lakeside/El Cajon,32.799982,-116.959686,hybrid,,4.0,465,92020,https://weedmaps.com/deliveries/mdelivers,delivery,1-800-CANNABIS,,A10-18-0000108-TEMP,,,,A10-18-0000108-TEMP,,,A10-18-0000108-TEMP,Cannabis - Retailer Temporary License,Wayne Scherer,"UPROOTED, INC.  : Southwest Patient Group : Email- alex@attismanagement.com : Phone- 6196636337 : Website- www.southwestpatientgroup.com",Corporation,"658 SAN YSIDRO BLVD SAN DIEGO, CA 92173 County: SAN DIEGO ",Active,07/26/2019,01/02/2018,N/A for this license type,BOTH
143,467,345,M Delivers - Poway/Mira Mesa,CA,North San Diego,32.97503,-117.049958,hybrid,,4.0,250,92129,https://weedmaps.com/deliveries/mdelivers-12,delivery,1-800-CANNABIS,,A10-18-0000108-TEMP,,,,A10-18-0000108-TEMP,,,A10-18-0000108-TEMP,Cannabis - Retailer Temporary License,Wayne Scherer,"UPROOTED, INC.  : Southwest Patient Group : Email- alex@attismanagement.com : Phone- 6196636337 : Website- www.southwestpatientgroup.com",Corporation,"658 SAN YSIDRO BLVD SAN DIEGO, CA 92173 County: SAN DIEGO ",Active,07/26/2019,01/02/2018,N/A for this license type,BOTH
144,481,111,M Delivers - Vista,CA,All of North County,33.169933,-117.219718,hybrid,,4.0,413,92083,https://weedmaps.com/deliveries/mdelivers-2,delivery,1-800-CANNABIS,,A10-18-0000108-TEMP,,,,A10-18-0000108-TEMP,,,A10-18-0000108-TEMP,Cannabis - Retailer Temporary License,Wayne Scherer,"UPROOTED, INC.  : Southwest Patient Group : Email- alex@attismanagement.com : Phone- 6196636337 : Website- www.southwestpatientgroup.com",Corporation,"658 SAN YSIDRO BLVD SAN DIEGO, CA 92173 County: SAN DIEGO ",Active,07/26/2019,01/02/2018,N/A for this license type,BOTH
145,1406,44354,M Delivers - Skyline,CA,Spring Valley,32.691340000000004,-117.016548,hybrid,,0.0,0,91977,https://weedmaps.com/deliveries/mdelivers-36,delivery,1-800-CANNABIS,,A10-18-0000108-TEMP,,,,A10-18-0000108-TEMP,,,A10-18-0000108-TEMP,Cannabis - Retailer Temporary License,Wayne Scherer,"UPROOTED, INC.  : Southwest Patient Group : Email- alex@attismanagement.com : Phone- 6196636337 : Website- www.southwestpatientgroup.com",Corporation,"658 SAN YSIDRO BLVD SAN DIEGO, CA 92173 County: SAN DIEGO ",Active,07/26/2019,01/02/2018,N/A for this license type,BOTH
146,1434,26063,M Delivers - Kensington,CA,San Diego,32.763264,-117.107887,hybrid,,3.0,9,92116,https://weedmaps.com/deliveries/m-delivers-kensington,delivery,1-800-CANNABIS,,A10-18-0000108-TEMP,,,,A10-18-0000108-TEMP,,,A10-18-0000108-TEMP,Cannabis - Retailer Temporary License,Wayne Scherer,"UPROOTED, INC.  : Southwest Patient Group : Email- alex@attismanagement.com : Phone- 6196636337 : Website- www.southwestpatientgroup.com",Corporation,"658 SAN YSIDRO BLVD SAN DIEGO, CA 92173 County: SAN DIEGO ",Active,07/26/2019,01/02/2018,N/A for this license type,BOTH
147,653,29378,Violet - Dublin / Pleasanton,CA,Dublin,37.706252,-121.88790300000001,hybrid,,5.0,42,94568,https://weedmaps.com/deliveries/violet-marijuana-delivery,delivery,(925) 471-1939,,C9-18-0000040-TEMP,,,,,,,C9-18-0000040-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Regene Perry,"PURITY ANALYTICS, LLC : Email- perryterrell@sbcglobal.net : Phone- 5108152512 ",Limited Liability Company,"Oakland, CA 94603 County: ALAMEDA ",Active,07/24/2019,09/27/2018,N/A for this license type,BOTH
148,657,27856,Violet - Danville / San Ramon,CA,Danville,37.804866,-122.000578,hybrid,,4.0,37,94506,https://weedmaps.com/deliveries/violet-4,delivery,(925) 471-1939,,C9-18-0000040-TEMP,,,,,,,C9-18-0000040-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Regene Perry,"PURITY ANALYTICS, LLC : Email- perryterrell@sbcglobal.net : Phone- 5108152512 ",Limited Liability Company,"Oakland, CA 94603 County: ALAMEDA ",Active,07/24/2019,09/27/2018,N/A for this license type,BOTH
149,670,18326,Violet - Walnut Creek,CA,Walnut Creek,37.918082,-122.088838,hybrid,,4.0,100,94597,https://weedmaps.com/deliveries/violet,delivery,(925) 471-1939,,C9-18-0000040-TEMP,,,,,,,C9-18-0000040-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Regene Perry,"PURITY ANALYTICS, LLC : Email- perryterrell@sbcglobal.net : Phone- 5108152512 ",Limited Liability Company,"Oakland, CA 94603 County: ALAMEDA ",Active,07/24/2019,09/27/2018,N/A for this license type,BOTH
150,678,33763,Violet - Tracy,CA,Tracy,37.716640000000005,-121.434772,hybrid,,4.0,40,95304,https://weedmaps.com/deliveries/violet-6,delivery,(925) 471-1939,,C9-18-0000040-TEMP,,,,,,,C9-18-0000040-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Regene Perry,"PURITY ANALYTICS, LLC : Email- perryterrell@sbcglobal.net : Phone- 5108152512 ",Limited Liability Company,"Oakland, CA 94603 County: ALAMEDA ",Active,07/24/2019,09/27/2018,N/A for this license type,BOTH
151,685,18327,Violet - Concord,CA,Concord,37.945165,-121.962877,hybrid,,4.0,104,94518,https://weedmaps.com/deliveries/violet-2,delivery,(925) 471-1939,,C9-18-0000040-TEMP,,,,,,,C9-18-0000040-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Regene Perry,"PURITY ANALYTICS, LLC : Email- perryterrell@sbcglobal.net : Phone- 5108152512 ",Limited Liability Company,"Oakland, CA 94603 County: ALAMEDA ",Active,07/24/2019,09/27/2018,N/A for this license type,BOTH
152,686,22962,Violet - Antioch / Brentwood,CA,Brentwood,37.943687,-121.741431,hybrid,,4.0,185,94513,https://weedmaps.com/deliveries/violet-3,delivery,925-471-1939,,C9-18-0000040-TEMP,,,,,,,C9-18-0000040-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Regene Perry,"PURITY ANALYTICS, LLC : Email- perryterrell@sbcglobal.net : Phone- 5108152512 ",Limited Liability Company,"Oakland, CA 94603 County: ALAMEDA ",Active,07/24/2019,09/27/2018,N/A for this license type,BOTH
153,689,33762,Violet - Livermore,CA,Livermore,37.67103,-121.772423,hybrid,,4.0,43,94550,https://weedmaps.com/deliveries/violet-5,delivery,(925) 471-1939,,C9-18-0000040-TEMP,,,,,,,C9-18-0000040-TEMP,Cannabis - Retailer Nonstorefront Temporary License,Regene Perry,"PURITY ANALYTICS, LLC : Email- perryterrell@sbcglobal.net : Phone- 5108152512 ",Limited Liability Company,"Oakland, CA 94603 County: ALAMEDA ",Active,07/24/2019,09/27/2018,N/A for this license type,BOTH
